User @,Comment Text
inicitraaa18,"intinya klo kita susah itu nyawa kt di anggap murah sm merka ,coba kt ky egk nanya aja pun pasti mereka ramah bgt uda ky raja kita y😏smua karna uang"
aleafawnia,Melihat ceritanya ikut sedih. tp bingung pas denger soundnya .
ria.fs12nn,"aku selalu sedia obat panas di rumah. anget sedikit da sanmol. biar gk smpe tinggi, pginy k dok. gk mau bidan."
safrina403,aq bgung yg blg di prank dokter srasa hdup anak itu cma buat main2 ...bgung sma org skrg
wbkssn,Dark banget konsep editingnya
agoes607,"sekarang saya mau tanya sama nakes,apakah kalian tidak tau waktu di ajarkan di kuliah atau akademi keperawatan tentang gejala gejala awal,?"
ksnlalin,"itu dibersihkan dlu racun²/kotoran yg ada di lambungnya klau udh bersih selangnya bening baru bisa dikasi makanan, kan jg sdh dpt cairan dr infus"
irhasanitami,Knp pke lagu bginiannnn ?
bootlop461,"jadi guys, pas kondisi kita ngerawat keluarga di rs. perlu dipahami kita musti belajar penyakit dan penanganan juga. tapi jan prnah menggurui ya"
cydesin,jd takut
jhojo.11,kanapa saat FIP d saya sekarang juga depan rumahku anak umur 5 bulan meninggal karena tadi panas trus d bawa ke rs skrng mninggal🥺 g tegas sekali
indahimii,tetangga sy bpk2 lagi sesek maksa mau minum Uda g di bolehin dokter masih aja g sampe semenit dr minum langsung biru muka n meninggal ternyata kesedak
bellvakidz,Anak saya umur 3 hari jg dipuasakan 5 hari masuk nicu .. jadi asupannya cuma dapet dr infus aja .. kalau anak bunda diinfus jg gak pas dipuasakan?
yuanita.8tasyha,tp ko soundnya kaya gini
anitahera88,"yang d sesalkan kok sound nya begini ya,inikn posisi berduka 🥺"
desipurwati88,sebenernya ini harus seneng apa sedih sih? ko sound nya begini amatt yaaa gak nyambung
valgax,habis vaksin ga?
azurashirin,dia juga harus puasa dari pagi hingga jam 12 tapi karna anak ku ga kuat akhirnya dibolehkan asi dan minum air putih secara perlahan
masakopride,sound nya gajee
rumichannn,"adik iparku dlu dbd, masuk nicu gadibolehin minum, dsuru puasa masi bayi 5bulan, mamaku lgsg olesin air dibibirnya langsung sadar lagi. dehidrasi"
sheputrysulung,bingung sama sound ini
vickiyprasety07,"la apa ka di kasih selang lewat hidung.wlpun tidur lambung tetep bekerja,hrusnya kasih selang lewat hidung minum sususny"
arsyalan13,"itu caption ny seolah olah gk sedih gk ngerasa khilangn gitu,sound y juga y alloh mba ini knapa y anak sndiri itu"
arkanaarsyil,sama banget sama alm anakku dulu .. abis operasi ga sadar2 ditanya knp ga sadar2 dok dokter anak saya?dokter bilang ini efek bius eh taunya anaku koma
r_40m,"pie to kih, kudu berduka atau gembira"
lindahermawan5,"sa bund anak ku masuk ruang ICU pake oksigen.. gaboleh d kasih ASI, makan minum soal nya lagi sesak.."
ririnwulan7,sound ny g pas bun
scholasticaessy,ga dipasang sonde Bun buat makannya...
meliscarimawatyma,sakit apa kalau boleh tau gak ka🙏
aaqilrazzan18,kok sekarang sound yang meninggal kayak gini semua ya🥺
siagian745,lagunya buat sebel ....😏😏😏
iyuliacitra8,sama Bun anak AQ juga gituh dari rumah masih bisa melek dan ada suaranya pas di rmh sakit masuk ruang ICU malah koma 3 hari dan meninggal. 😭😭
rendiagilgrezia,"sabar yaa bunda , kuat kan bunda yaa Allah"
irvapratama123,"pernah ponakan , bayi di puasain ga pernah di kasih susu katanya kuning padahal kalau asi terus bisa bantu nyembuhin , akhirnya Allah lebih sayang dia"
wullandsariedewie,"sma bgt bunda sma ponakanku... 3hr ga boleh makan puasa.. ibunya bner bgt ga ngasih mkan di RS..pdhl anaknya ngerengek minta mkan,akhirnya meninggal"
alfarizqky19,"saya juga merasakan kehilangan seorang anak😭, mana anak saya laki² satu²nya,😢😟.sama² mendoakan qt yaa mbk agar bisa dapat gantinya. aamiin ya Allah"
aulialutpi,ya Allah de...surga buatmu nak
trihastuti229,AL FATIHAH..
dwicollectionn,surga buatmu nak😇
yddiw,Semoga semuanya berjalan sebagaimana mestiNya 🙏🏻🙏🏻🙏🏻
lindarosdawati,"bunda kuat bunda hebat
anak syurga 🥺🥺🥺"
sugeaditya_btkcl,bygkan kita gk makn 3 hri aja lapar..🥺🥺🥺
salwa2772,lagunya kurang pass bund sama kisahnya bund..apapun Alfatihah untuk anak syurga
apridasinabutar,Rip
estheraveyana,"ya ampun, peluk utk mu mom 🥺"
teras_berkah02,syurga tempat kembalimu de 🥰
sulthon_konveksi04,fealing seorang ibu kuat
rossa_les24lar,sound nya kurang cocok bunda
skyfirdausy,lg trendnya begini di tiktok bund..coba buka soundnya..liat vt² org²..
rossa_les24lar,lagu oppa gangnam style musik happy fun.gda diapke untuk yg meninggal kaka...🥰
humairaaisyah96,setuju mba kurang pantas trend ini🥺
novyraliaagatha,maaf yaa Bun. saya gtw 🙏😇
novyraliaagatha,"maaf yaa Bun saya gtw ,😇🙏"
ibu.zayn14,"memang lg trend sound ini kak ,tp ttep aja ga cocok sama kondisinya tah"
yuniiiiiiiiiiiiiiiiiiiii,Mgkin org pke sound gini biar gk tllu sedih kak. Mereka juga pasti sedih kehilangan.
yusnidarnidar28,dipkek sound ini biar gk tambah sedih setidaknya bsa menghibur dgn soundnya setelah mengalami kesedihan
novyraliaagatha,makasih ka. sudah berpikir positip. 🥰🙏
novyraliaagatha,makasih ka sudah berpikir positip 🙏😇
immris,"meskipun sound ini ga cocok sama keadaan , mam ini bukan hanya ikutin tren aja tapi dia udah berdamai Sama keadaan,kmren ada yg jelasin alasanya ko"
immris,"kenapa org²dg kesedihan, ditinggal meninggal,penyakit yg fatal pd pke sound ini ,kyk yudah mau sedih juga toh udah terjadi,lebih kayak km udh bs nerim"
erufiervi,"anaknya sakit apa dulu, biasanya ada penyebab kenapa tatalaksana disarankan puasa.
turut berdukacita utk keluarga semoga diberi kekuatan"
okta.bi.13,"anak sy baru lahir di NICU 7 hari selama 5 hari dia puasa gak dikasih asi dulu, tapi kan ada cairan yang dimasuki melalui mulut sbg energi dia."
iyaybazzar,"buat pembelajaran, buibu.. bayi lahir normalnya nangis dan gapapa walaupun ga dikasi asi selama 3 hr krn masih ada penyimpanan makanan di perutnya tp"
_juni_06,"tmn tmn doain sy ya semoga bulan ini hamil,saya doain semoga rejeki kalian lancar aamiin"
wolfycat795,"anakku gak sadarkan diri masuk PICU 3 hari ttp saya kasih asi,pke selang lewat hidung masukinnya."
novyraliaagatha,iya Bun. saya jg kmren pake selang lewat hidung cuma disuruh puasa dlu. mungkin emg udah takdir anak saya Bun 🙏😇
wolfycat795,"iya bun,yg tabah ya bun."
yantidong1,"sound nya salah pilih itu MB.
kesedihan musiknya wowww😅"
bobynf4,asi kn harus diksh 2 jam sekali... masya Allah sabar ya bunda 🙏🙏
setiawangonza,"di inpus gak,gak mkan asal infus gpp"
srikuntari521,kalo warna ngt sdh jernih biasanya udah bisa lambungnya menyerap mknn klo masih hitam atau kecoklatan mmg puasa dulu..yang sabar ya Bun
bboy.888,tren apaan sih ini..
yunidio03,Kenapa gak Musik Dance sekalian yahjj.😳
asheeqa64,kok musiknya😌
oktizahra,peluk bun
mimihalisha0,"bukan masalah di prank perawat bun, anak klo lg pake oksigen memang gk boleh nyusu dulu bahaya bisa tersedak masuk ke paru2"
novyraliaagatha,ohh gtuh yaa Bun. mungkin jg dokternya blg bgtu biar saya ga kepikiran jg hihi makasih yaa Bun 😇🙏
mimihalisha0,"iy bun, mungkin sudah jln dedenya yg ikhlas y bun 🥺"
novyraliaagatha,iya Bun terima kasih yaa Bun 😇🙏
riri090591,"True, krn lg ga sadarkan diri ya kita aja lg tidur terus dksh minum apa ga kesedak😁 ini bayi."
novyraliaagatha,iya Bun. saya jg orang awam.. udah takdir anak saya sampai sini hihi 😅
riri090591,Iya bund. Tp anak bunda meninggal kok ketawa bund emotnya.🥺
riananidya,Anak bayi dsuruh puasa.. itu dokternya sekolah dimana sih.. main2 sama nyawa astagaaa ngpranknya kelewatan😏😏
novyraliaagatha,udah takdir bun. 🙏😇
riananidya,Iyaa bun.. sabar ya bun.. tabungan bunda disurga nnti ketemu dedenya.. 🥰🥰
drz24_,"makannya kalo ada yg sakit jgn ke rs bu, ke dukun aja. udah dtolongin tapi malah dsangka prank 😅"
novyraliaagatha,makasih sarannya ka. saya jg ga menyalahkan pihak rs maupun dokternya. sehat selalu yaa ka. 😁 🙏
drz24_,"koq anda berani buat staitment ""diprank sm suster dan dokter"" memang arti kata prank apa? hny krna konten kaya gni lg rame, ikut²an trs asbun seenakny"
imiyndut26,pdahl bayi kn hrus nya dua jm Skali minum susu masa itu ga boleh kn kasian bayi nya ..
novyraliaagatha,tdi ada yg komen ktanya buat indikasi Bun penyakit apa anak sayanya. tpi Tuhan lebih sayang anak saya Bun 🙏😇
imiyndut26,Ade nya dh tenang dsana
asyila.nada,bukannya seharusnya lebih baik dpt ASI y
milasitiumila,ank gak bangun bangun 3.hari Lo brarti kn gak wajar koma atu gmn gak mungkin tidur slma 3.hari gak bangun bangun
1rania18,"Yang benar aja tiga hari ngk minum Susu ?? Ya Alllah harusnya inisiatif dong dokter nya gimana caranya biar bisa masuk susu , orang dewasa aja bisa me"
azurashirin,"hallo ka , belum lama anak ku kejang juga dan dia tidak sadar kan diri , tapi setelah anak ku dapet tindakan selang 15 menit anak ku sadar kan diri"
nurulnomol,"biasanya di pasang selang buat minum susu,, tapi GK tau ya, kalo kasus si adek ini gimana,, apa mungkin krna terlalu kecil, jd GK dpsang"
babyshakila1905,Berarti kata dr dede nya lagi puasa dulu selama 3 hari itu berarti meninggal ya?
meinymaya31,selamat jalan malaikat kecil
tailedik17,anak pernah muntah ber minta rujukan sama dokter kata dokternya nunggu gamau mkn minum baru di bawa kermh sakit akhirnya gasadarkan diri
erichhst123,Kejang demam
wuland918,"tiga hari gak nen susu terus baby asupan nya apa, pantes aja ninggal mungkin kelaparan"
nengpaul,ko aneh yah Bun. bisa di laporkan low Bun dr nya. sependek pengetahuan saya. soalnya dh menyalahkan kode etik dr Bun.
nopo_28,sabar Bun kalo Maslaah anak saya langsung sedih .moga bunda d kasih rezeki kembali🥺
thathakarwita5,dokter we dan. anak ga d ksh mkn 2 jam aj udh bahaya aplgi 3 hr. ngibul bae ampun.😳
rosida560,lg Ini kok mendadak jd sedih
sesiliatiwi,"Waduhh serem jg 3 hari, buat pelajaran kami jg kedepannya .. turut berduka y bund🥺"
gamawijaya87,sebenernya kurang etis kalo dibuat konten seperti ini apalagi dengan musik yang gak ada hubungannya sama sekali
vzx_raza,😂kontenn
anangcagat0,"yakin itu kata dokternya, spil dong klinik apa namanya sama nama dokternya?"
ilhaminsyirah163,𝚍𝚒 𝚖𝚊𝚕𝚊𝚢𝚜𝚒𝚊 𝚓𝚞𝚐𝚊 𝚐𝚒𝚗𝚒. 𝚒𝚋𝚞 𝚋𝚊𝚙𝚊 𝚜𝚊𝚖𝚊𝚗 𝚙𝚒𝚑𝚊𝚔 𝚋𝚎𝚛𝚠𝚊𝚓𝚒𝚋.
banyaknanyaluh,🥲
lusihelendina,rip
andres5.1,masih fyp
zhviers,mukin mkirnya d ksh cairan infus g mkn gpp..pdhl bayi ttp j btuh asi😔 giliran meninggal rumah sakit g mau d salahin😂
novyraliaagatha,iya Bun. mungkin udah takdir jg Bun. saya cuma bisa ikhlas 😇🙏
zhviers,sabar y bun..mski saya tau pasti g bakal seikhlas itu..pa lagi utk seorg anak😭
novyraliaagatha,iya Bun. terima kasih Bun 😇🙏
we_la5,"peluk jauh bun, semoga bunda selalu kuat, sehat ya bun🥺"
wijayagemini,ya Allah..sabar ya bund..saya jg kmaren saat lebaran ank sakit sampai 5/6 hari GT panas naik turun.. Alhamdulillah skrg udh sembuh..
kautsar212,"anak ku prematur, harus 2 jam sekali minum susu, walaupun tidur harus di bngunin, 24 jam aku begadang"
toshikoshan,ya ampun... turut berdukacita Kak.. sakit apa debaynya?
balqies_15,dd udah d sorga
annisaaldo195,pelajaran pertama kalo pny bayi plg gak ada paracetamol drop utk turun panas kalo g turun segera ke dsa /rs.....lha ank q g knp2 bbk e bablas surga
malkihamzah,"horor sama""sound ini lama""🥺😳"
redenreden905,klo krna efek obat harusnya ga dikasih obat dulu biar dedeknya mkan minum. @suster nya males kasian dedeknya🥺🥺
kursi80,semoga Allah SWT memberi kesabaran dan ketabahan
nenkyenny1,"https://vt.tiktok.com/ZSeKBsYX9/, inalillahi wa lilahi rojiun semoga Husnul khatimah 🤲🤲 yg sabar ea Bun"
loakoutwear,🥺🥺🥺
lili_official07,🥺🥺
xianmey69,🥰🥰
ibu.mini,😢😢
dinarrizki55,🥺🥺🥺
mitzukayasha,🥺
bundatama19,🥺
ariyantobinsupardi,🥺🥺🥺
vjnamikasarimaroy08,"adeknya di suruh puasa knp?
biasanya setauku puasa mau lakukan oprasi.
umur Allah yg tentukn, bhkan bnyk yg di nyatakn dokter sekarat tpi msih hidup"
ardiansyah.265,maaf apkh anaknya ada down syndrom?
almeeraaleaabbas,"heran ya, harusnya keadaan sepeti itu tuh sedih. kalau mau cerita ya pakai lagu yg sesuai."
putrilibrarian,emotny koq kemayu cocokny 🥺😥
asiya_dina,kok bisa 3hari gk makan ya..y meninggay lah..anak sekecil itu..itu saran siapa dibiarin gt?
novyraliaagatha,buat bersihin lambung nya Bun. tdi jg ada yg komen buat indikasi penyakitnya apa. saya kurang paham si Bun
asiya_dina,ya allah bu...suka nyesek klo ternyata kita salah jalan tp akibatx fatal...yg sabar bun mungkin sudah jalanx..tp aduh gmn ya..gk tega urusan anak
widadariska,anakku juga gitu🥺 katanya puasa dlu. selama 3 hari ndk d kasih susu. sekarang udah ikhlas. anakku udah bahagia d surganya🥺
novyraliaagatha,amin. sabar yaa Bun. punya tiket kesurga kita 😇🙏
heriyati010,"sy punya anak 2 n 2"" nya pernah kejang tp dulu engga pernah disuruh puasa"
novyraliaagatha,beda² mungkin Bun 🙏
widadariska,Aamiin bun🥰 semoga kelak jadi penolong kita🥰
novyraliaagatha,amin..maksih Bun 😇
rafkarinn,sy juga SM Bu ank g mnum susu 3hr kn laper.ahirnya mninggal
novyraliaagatha,sabar yaa Bun. kita udah punya tiket buat ke surga 🙏😇
rafkarinn,insyaallah sabar bu
tinasuryantini6,"sabar ya kak, salken dari Karanganyar nih"
apriliaindawati2,sabarr bund🥺🥺
dwigayatri240192,knpa sih ni gk mgrti
heidisinaga,https://vt.tiktok.com/ZSeKU4nvD/
