date,username,fulltext 
2022-03-05 07:30:07,MaulidaMstf,"Mau cerita ponakan lg sakit demam, udh 2 harian dikasih tempra ga mempan panasnya naik turun akhirnya td dilariin ke rs terdekat, dekat bgt dah itu wkwkwk trus langsung daftar tapi sblmnya ditanya dulu sm susternya anaknya ada gejala apa ya disebutlah itu demam"
2022-03-05 07:25:09,Williamild,Gila ni RS gw dah sampe bengkok bengkok dokternya masih belom ada juga kontolll
2022-03-05 07:25:03,____beomGyu,"@TipsiKlobot kirain malah cuma bayar jasa dokternya aja, ternyata malah disuruh cekot obatnya jg 🤧"
2022-03-05 07:22:01,ebisode,"@icreameucake waduh iya herpes bisa nyebar 🥲🥲🥲 enggak papa, coba disalepin aja sesuai kata dokternya. tapi kalo mau mandi pelan-pelan aja biar gak nyebar lagi 🥲"
2022-03-05 07:20:57,aisyafalah,"Kemarin berobat dikasih obat racikan ada codeinnya setelah search ternyata ada opiumnya, padahal klo orang menderita asma g boleh pake codein dan udah tau dokternya kalo ada asma. Jadi bingung sekarang kalo mau berobat, obat bisa ga ya ngerubah hormon. Penasaran asli sama ilmunya"
2022-03-05 07:17:47,kitchendust_,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-05 07:16:00,hisrotia,"@alesyasite jujur bingung soalnya gak diapa-apain. dokternya juga nanya ""kamu minum jus wortel?"" sempet minum tapi itu setahun lalu dan gak rutin."
2022-03-05 07:14:16,yuzuruhy,"jd kan nama kucingku babi ya, pas dibawa k dokter, dokternya nanya nama kucingku siapa? aku bingung dong jawabnya takut dikira freak ama dokternya, yaudah aku jawab aja baby 😭"
2022-03-05 06:58:05,caviargolddd,@natouchule Ya allah beb trus kata dokternya bisa pulih ga? Gws ya bebb nanti abis ujian kodil aku main ke kosmu yaa
2022-03-05 06:56:39,pandaamans,"@IMeowma @callmerinut @dinnah_ @streusseltaler @wiraa___ @kopites_94 Tapi mycroginon sama postinor sama aja kak(bhn aktifnya sama).. dan clinical advise nya juga gak boleh diminum secara reguler(as a backup), kecuali dokternya yg meresepkan(yg mana kakak di resepkan).."
2022-03-05 06:54:20,brownchiis,"@Jeywinchan ke dokter coba, nnti di ksih obat sama dokternya"
2022-03-05 06:53:04,enddrue,@ruhutsitompul Ikatan Dokter Indonesia tersinggung gak nih salah satu dokternya di goblokin sama penjilat  disetiap rezim tp gobloknya hasil menjilat gak ada yg jadiin dia komisaris
2022-03-05 06:49:39,ayudyasj,"@diiylicious @txtdrpemerintah Jelas si wabup minta yg jadi saksi kepala puskesmas dan dokternya, soalnya mereka dah dipastikan sendiko dhawuh sm si wabup. Kalo gak gitu ya bisa2 dicabut NIP nya karena tidak membela wabup. Hehehe"
2022-03-05 06:46:41,nrochlesta,"Alhamdulillah dokternya enakeun, cuma pelayanan rumah sakitnya yg perlu banyak improvement."
2022-03-05 06:42:01,milkuhae,"nah pas lg nunggu hasil dia, dokternya turun. bilang kl ditunda dulu krn gua sm mak w kan serumah, nah w harus isoman dulu (walaupun udh negatif)😢😢😢"
2022-03-05 06:42:00,milkuhae,"abistu susternya kyk nlp dokternya dulu (krn dia udh siap di ruang op). akhirnya pendampingnya ganti jd mas bima which dia harus antigen jg kan, akhirnya dia antigen"
2022-03-05 06:40:43,apry23,di rumah-rumah sakit banyak pasien menjerit lantaran dipersulit dan dokternya pada singit
2022-03-05 06:39:40,hydrange_va,"Michi &amp; Rike sudah dapat obat yang diresepkan oleh dokter. Mohon doanya semoga keduanya segera sembuh, terutama Michi (yang bulunya putih), agar matanya bisa segera membaik dengan obat. Karena tadi dokternya bilang kalau keadaan mata kiri Michi sudah parah.."
2022-03-05 06:38:59,thefurbabies_,"@ZOO_FESS Ga ada suntik jamur kak, percaya sama dokternya aja :("
2022-03-05 06:36:22,sarirotibasi,"RT @tas_andin: Usia kehamilan Andin 8 bulan lebih. 
Andin juga rutin check up kandungan.
Trus dokternya bilang fungsi organ jantung dan par…"
2022-03-05 06:34:40,anakketcil99,@inisenyumm Andin nggak sampe gagal jantung semalem dokternya bilang henti jantung krn tekanan darah terlalu tinggi tp ngga memicu adanya gagal jantung dia tinggal nunggu sadar dan tekanan darahnya normal lagi
2022-03-05 06:30:12,SintaSp5,@piyamaalfahri @26Rosyana @ZammilaA @MNC_Pictures Tapi dokternya sama ga sih sama yg nanganin dulu?
2022-03-05 06:28:19,rfkdya,"RT @tas_andin: Usia kehamilan Andin 8 bulan lebih. 
Andin juga rutin check up kandungan.
Trus dokternya bilang fungsi organ jantung dan par…"
2022-03-05 06:27:26,JIKUWIN,semoga dokternya baik 😩
2022-03-05 06:25:29,Ichisatssuga,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-05 06:24:11,bluesunkiss_,"@ZOO_FESS Nder, suntik jamur itu gak ada. Yang ada itu suntik scabies :( Jamur dan scabies itu beda meskipun gejalanya mirip kek gatel-gatel gitu. Percaya aja sama dokternya, jangan lebih percaya sama pet shop :("
2022-03-05 06:20:11,fauzyor,Sistem rsnya ok tapi dokternya bapuk. Sistem rsnya bapuk tapi dokternya ok dan cocok 🙃
2022-03-05 06:17:56,ZWisholic,"RT @tas_andin: Usia kehamilan Andin 8 bulan lebih. 
Andin juga rutin check up kandungan.
Trus dokternya bilang fungsi organ jantung dan par…"
2022-03-05 06:16:26,KUCING_KEINARA,@anilasundari @kakraraaa_ Ga disuruh mandi jamur sama dokternya?
2022-03-05 06:10:03,4bd_Rohim,"Mohon Do'a terbaiknya untuk Putra kami yang baru lahir. 
(Poto bersama Dokter yang membantu Persalinan SC) 
Dokternya gemes minta poto bareng bayi yang jumbo (4,3 kg).
@msaid_didu 
@ronavioleta 
@fahiraidris 
@is_pelssy 
@berlianidris 
@TofaTofa_id https://t.co/rIRezSxA7b"
2022-03-05 05:59:06,kaptenkoceng,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-05 05:55:53,misufewincityx,"wah gue udah lama banget ga kontrol behel, dimarahin dokternya ga yaa wkwkwk"
2022-03-05 05:52:57,ewink_tie,@tjapoenglaut Bisa aja dokternya 😄
2022-03-05 05:52:45,luxilfre,"@txtdarianne Skwk iyaa karna paling sakit bentaran aja emang 😂😂

Ini dulu aku sempet nundanya karna kata dokternya gabisa dicover bpjs, kan sayang tuh duitnya. Alternative bawa NaCl kemana-kemana kalo pas kambuh 😂"
2022-03-05 05:50:53,missAyuLisa,@0414Ind Kan dokternya satu untuk semua RS
2022-03-05 05:49:55,chldksru,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-05 05:48:59,mintzmina,"@bomzuku beluuum, kata dokternya mungkin sore atau malem baru kerasa"
2022-03-05 05:48:18,cznct,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-05 05:47:48,tobefrenchfries,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-05 05:41:55,ericasugandi,"Wah gila si setelah 3x jaga perina akhirnya dapet juga sc yang di ok igd

Biasanya mah di ok kopit
Mana tadi diajarkan cara infus umbilikal sama dokternya langsung 😌

Terus ketemu dokter gantengggg"
2022-03-05 05:36:47,healxing,"Kmrn dpt dokter yg beda grgr yg biasanya lg off. Dokternya galak, tp resep yg dikasih kyknya manjur dan gak ribet bgt. Wkwkwk"
2022-03-05 05:26:00,JenyBigwin,"@keikeialicia Adudududu ada"" aja ,, baru tau,ada dokternya ngga itu biar sehat lagi?? Wkwkwkw"
2022-03-05 05:23:35,grtlxtracaramel,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-05 05:22:39,cenndel,"Pagi2 masih mager yaudah si cas hp trus niat mo tidur lagi
Notif hp bunyi mulu ku biarin kupkir chat gak pentingkan ya 
Eh tau2 si arum telfon
Fklah gak mndi cuman cumuk ganti kemeja trus join zoom mana dokternya ngenalin otomatis oncam 🥲 https://t.co/GHDGPmISne"
2022-03-05 05:20:41,huuuuhhhhhuhuuh,@cutieolaaf @convomf Aku kurang tau juga ya tapi kata dokternya sih udah gak bisa gitu
2022-03-05 05:16:04,orang_error,@santuyidealsm dokternya yg nangis
2022-03-05 05:04:41,astianala,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-05 05:03:48,Solichtude,dokternya sangat baaiikkk💖
2022-03-05 05:02:58,dinadimu,"@r7olles @muthiastp Ngeliat Zaskia Mecca yang anaknya udah 5 lagi itu pengen steril, trus disarankan dokternya untuk ga usah, karena katanya kita gatau apa yang akan terjadi ke depan hihi."
2022-03-05 05:00:00,13adbad,"Hhha percuma udh pny no antrian dokter.. cuman krn antrian regist yg ternyata mengular luama, satu org regist bisa 10-15 menitan lebihh nguap udh itu antrian no dokterny.. dokternya udh pulang deh ini hhaaaa.."
2022-03-05 04:55:43,_wlsrrr,"efek dari booster ini lumayan juga, tapi kemarin dokternya bilang ""mba inputnya data screening ya jangan vaksin 3 siapa tau nanti ada lagi""

heh kok maen maen."
2022-03-05 04:51:01,VickyHarlan,"Tiba2 di cegat, tiba2 di suruh nunjukin bukti berobat, bukti rekam jantung, bukti ini bukti itu, tiba2 agak di paksain untuk gue harus vaksin 3 nya di pos itu. Aneh si. 

Pas di tanya kompeten apa enggak dokternya malah mingkem. 

Rencana mau ngisi bensin doang malah emosi jadiny"
2022-03-05 04:48:07,muthiastp,"@drtnsr Dihhh 😒
Ngatur amat dokternya"
2022-03-05 04:47:37,drtnsr,@muthiastp Gak boleh kak kalo masih muda dan anaknya baru 1. Kalo tetanggaku sekitar umur 33thn anaknya udah 4 langsung disuruh steril ma dokternya.
2022-03-05 04:46:22,muthiastp,"Abis lahiran, bisa minta ke dokternya langsung steril ga sieeeh?"
2022-03-05 04:43:12,abracadafra,"@scanctuary Cari temen dulu minta temenin bentar, dokternya buka praktek bentar doang kah?. Semoga misi Anda berhasil dan jangan nekat 👍🏼"
2022-03-05 04:42:00,AyuPebriyanti2,"@noctekv Dok, kalau batuk disertai pipis itu kenapa ya? 3 tahun ini, saudaraku seperti ini sakitnya kalau batuk, selalu diiringi pipis, bukan sedikit pula bisa sampe banjir. Sudah berobat dan dokternya bilang kalau obat habis dan masih begitu harus di cek lab/rontgen. Terimakasih"
2022-03-05 04:38:30,heloitsannie,"Funfact:

- Annie selalu bawa multivitamin berbentuk huruf di saku jas dokternya, dia hanya makan yang berbentuk huruf A, sisanya dibagikan pada siswa yang mengunjungi UKS supaya mereka sehat dan kuat💪🏻 https://t.co/cVFS2LbQ2G"
2022-03-05 04:35:14,VickyHarlan,"Sembari gue bilang “saya belum konsul sama dokter jantung saya utk vaksin 3 ini, kok tiba2 di cegat dan seolah dipaksakan gini ya ?” Trus “si dokter” itu rada nyolot lah bilang “mana obat jantung Abang ?”. Otomatis bingung dong ? “Ya ga ada, saya juga ga di kasih sama dokternya”"
2022-03-05 04:32:55,VickyHarlan,"Perugasnya jawab “gapapa Pak, nanti di periksa kok ada dokternya”. Yaudah gue kasih bukti vaksin 2 untuk registrasi. Sembari nunggu gue sempat foto2 lah dikit. Trus giliran gue di panggil. Trus gue kasih tuh kertas pendaftaran tadi sama yang katanya dokter itu."
2022-03-05 04:32:01,prettynice309,@fromlilies Gw sakit mlu jga gaoaoa sumpah klo dokternya kek gini
2022-03-05 04:30:28,uinurdiana,Dokternya bikin good mood bgt sih 😁
2022-03-05 04:29:13,banyakduwit,"@collegemenfess -c- kirain merekanya langsung pergi ternyata liatin gue nyempling sambil ngomentarin gue ama temen gue, sama masih nanya2 ke pasien. jadi gue ngajak ngobrol pasien, tu dokternya juga ngajak ngobrol, sumpah masih inget muka bapanya yg kebingungan nengok kanan kiri, -c-"
2022-03-05 04:25:55,banyakduwit,"@collegemenfess pas pkl barengan sama dokter yg koas, mau sampling darah tapi mereka masih tindakan gitu. yaudah kan w tungguin ama temen gue sambil nyiapin alatnya, terus dokternya bilang “udah selesai ka, ambil aja” yaudah kan kita tusuk pasiennya sambil komunikasi juga -c-"
2022-03-05 04:23:09,marsyaayu1,"Udah antri panjang2 dokternya baru bisa jam 2. 

Mantap😒 https://t.co/5r0YUD9hhJ"
2022-03-05 04:22:27,ehkeluar,"48 ku impaksi total horizontal, 47 nya bagian distal masih ketutup gusi dikit. Kata dokternya mgkin 47 nya perlu diambil jg. Hmm klo 47 ga ada, terus 44 nya juga mau diambil buat orto, terus gigi ku habis lakan🥲"
2022-03-05 04:22:15,chunkyyyybar,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-05 04:18:47,oct12th,"Udah gitu gigi geraham bungsu gw juga gak ada yang tumbuh keluar wkwk, jadi kalo kata dokternya kalo ada pusing, sakit kepala mungkin sumbernya dari situ.. tapi biasanya gw pusing kalo tanggal 20-24 sih karena belom gajian wkekekek"
2022-03-05 04:18:46,oct12th,"Info dokternya 2x dateng ganti obat lagi baru bisa tambal permanen
Itu pun dia gak bisa jamin bahwa seumur hidup gigi lu yang ditambel ini gak bakal sakit lagi.. kalo suatu saat sakit ya terpaksa cabut atau diulang perawatan saluran akarnya"
2022-03-05 04:15:42,sipalinghadi_,"Dibilang dalam satu penelitian, kecanduan agama bikin kena waham (skizofernia bahasa dokternya).

Setelah dicari tau, rupanya karena : https://t.co/AhQYv1EaUO"
2022-03-05 04:08:06,ofchiIde,@Yonghpe Padahal baby A ada susternya kan ya
2022-03-05 04:06:50,feieva,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-05 04:02:57,saskrismiari,"@TimpalBali inii, dokternya ramah dan baik banget. Harganya murah juga, terakhir aku kesana 1 telinga 60k deh. Aku tiap 6bula  sekali wajib ke tht sih, soalnya kupingku udh gaboleh di bersihin sendiri :(

pokoknya yg cari tht coba ke dokter eka deh, review nya aja bintang 5 semuaaa https://t.co/lCGn0HXGSv"
2022-03-05 04:00:34,NaxelaRen,"@zrrayn_ YANG KO BISA NYASAR 😭😭😭😭😭😭😭😭😭😭 CAPEQQQQQ ko ga nyasar ke rumah q, TP UDA ADA SUSTERNYA KAN, BALEK SANA"
2022-03-05 03:57:37,zwithmoons,@zrrayn_ gigi mah mandinya pake odol tau! dokternya kok bohong 😾
2022-03-05 03:55:27,jcmnz_,"@zrrayn_ kasian susternya 😔 semangat ya suster, omelin aja anaknya kalo ngeyel 😴"
2022-03-05 03:54:51,desespereil,@UNSfess_ dulu pas sariawan aku dikasih salep gt(??) sama dokternya https://t.co/oQcpS12XFN
2022-03-05 03:54:40,zrrayn_,@jcmnz_ Belum sampai susternya
2022-03-05 03:54:38,se1f10ve,"drama part 2 di rumah sakit
👩:permisi bu saya mau ambil berkas pak s.. Gajadi pulang soalnya mau  cek ke poli klinik saraf dl
🖕: kartu nya mana mbak 
👩: kartu apa bu? 
🖕: kartu sperti ini warnanya warna biru 
👩: loh kata dokternya lgsg ambil berkasnya mbak gaperlu pake kartu"
2022-03-05 03:54:29,sitsnoe,@gubernurjekarda @HalodocID spill dokternya sa
2022-03-05 03:54:24,jcmnz_,@zrrayn_ udah dijemput susternya belomm
2022-03-05 03:53:58,asihsri,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-05 03:49:55,lantip,"@BNGPY @thesuhu meninggal di PKU, dokternya bingung nggak bisa nyuntik 
jadi kayak gagal mendapat perawatan utama ya :(

alfatihah buat beliau"
2022-03-05 03:49:49,zrrayn_,"@yojanshi Susternya masih berjalan, katanya aku nyasar kejauhan. Aku sudah sampai poli gigi"
2022-03-05 03:49:09,yojanshi,@zrrayn_ udh ktmu ama susternya blm?
2022-03-05 03:46:59,zwithmoons,@zrrayn_ yaudah jangan kemana mana! tungguin aja susternya njemput!
2022-03-05 03:41:49,carrefourswife,"@ra_dara93 @biandhoney @reirierei_ aku jongkok bisa, bungkuk masih belom dibolehin sama dokternya"
2022-03-05 03:41:36,rakadinza,"@rizkyzhafirah nah kalo pilih faskesnya yang jakpus tu ntar info dokternya ga ada kan, jadinya cuma isi form riwayat kesehatan aja gitu"
2022-03-05 03:39:53,GUNTURraharjo,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-05 03:39:47,savagenlit,@classywillc pagii menjelang siang cacaa. ak jg abis kontrol xixi tp dokternya sakitt jd mundur. sehat sehatt mamahnya cacaa🤗
2022-03-05 03:38:46,bitterxuit,Baterai HP tersisa 22% dan dokternya belum muncul heeheehee
2022-03-05 03:36:50,kira2to,DOKTERNYA AKTIF KAGAK SI
2022-03-05 03:36:31,penyukasubak,@dearmyhyuck Usah takut. Dokternya gak gigit
2022-03-05 03:26:53,Nanavtaaa,"Rama kakaknya Dareendra, dokternya Ilona, munculnya di side story🤭 sebuah spoiler https://t.co/GmTIzjY412"
2022-03-05 03:26:49,chanahchani,"@putriyaka Alo bkn dokter tp calon suami alo dokter.
Nih dokternya lg internsip ehe😊😊😊 https://t.co/BcFfxXW2LV"
2022-03-05 03:25:20,aladinalfahri23,"RT @tas_andin: Usia kehamilan Andin 8 bulan lebih. 
Andin juga rutin check up kandungan.
Trus dokternya bilang fungsi organ jantung dan par…"
2022-03-05 03:17:46,missAyuLisa,Apa nanti dokternya Elsa yang akan jelasin kondisi Al? #IkatanCinta
2022-03-05 03:16:35,qrystlquards_,"Dokternya sih nggak galak ya, tapi atmosfer ruangannya rada ehm.."
2022-03-05 03:16:14,Momisnuts,@ohmybeautybank Peeling ke klinik kecantikan yg ada spkk nya paling gak 2bln sekali sesuai anjuran dokternya. Sehari2 pake skincare muka ke ketek. Dirawat. Pake deo yg mild yg non perfume&amp;alkohol
2022-03-05 03:07:20,albu_maryy,"Laper ih 
Dokternya lamaaaa 😭"
2022-03-05 03:04:18,KUCING_KEINARA,"Oh ya.. Utk yg harus diulang minggu ini : 
Obat cacing + obat kutu revolution. 
(Revolution disuruh dokternya ulang tiap bulan selama 3 bulan berturut-turut)"
2022-03-05 03:03:39,bitterxuit,Semoga dokternya cepat datang 🙏
2022-03-05 03:01:35,dbrahmantyo,"Dokternya komunikatif, sebelum nyuntik, kita dikasih penjelasan tentang vaksinnya. Selain merek dan jumlahnya, kita juga diberi tahu kondisi botol penyimpan cairan vaksin dan alat suntik yang akan digunakan. https://t.co/TBtFqg47nT"
2022-03-05 02:58:32,ggrldrgn,"@yourpetsfess konsul sama dokternya, soalnya kalo ditempatku harus full vaksin"
2022-03-05 02:56:39,Ang_Geur,"Kontrol ke dokter, ditanya sama susternya : keluhannya apa sekarang? 
Hampir dijawab : Kangen dokternya

Wkwkkwkwkwkw"
2022-03-05 02:53:59,pinkeuhaneul,kucing aneh akhirnya steril juga🥳 i’m gonna miss you tolong bgt jgn malu2in yah di dokternya😇🙏 https://t.co/RnOpJSm6f2
2022-03-05 02:53:25,endshone_,"kabar terbaru hari ini kucingnya masih di infus. Aku minta rincian dana ke dokternya tapi gak bisa ditotalin karna masih belum operasi, jd baru rincian dana sementara aja 🥺 ini total tagihan sementaranya https://t.co/44zqJpFJ99"
2022-03-05 02:53:20,endshone_,"Disini dokternya bilang biayanya 1jt-an. Dokternya menyarankan untuk open donasi dulu tapi aku minta rincian supaya lebih transparan pengeluarannya apa aja dan totalnya berapa. Tapi sebelum operasi, ternyata kucingnya hamil jadi operasi ditunda https://t.co/VbaRwUXafs"
2022-03-05 02:52:54,ivonnyweldha,Bagusssss udh nunggu lma &amp; baru dpt jadwal dokternya 1 bulan lg😀😀
2022-03-05 02:52:04,iyearnforyuo,@yourpetsfess Bisa selama dia sehat. Konsul ke dokternya.
2022-03-05 02:51:05,snwcrm,"@yourpetsfess bawa ke vet aja, kucingku jg pilek kmrn dibawa ke vet sama dokternya dinebu ingusnya jg disedot. 3 hari kmudian alhamdulillah sembuh"
2022-03-05 02:49:18,iyearnforyuo,"@yourpetsfess Jangan ngasih obat flu sembarangan tanpa resep dokter. Ini kamu sudah salah tindakan sih, kayanya itu yg bikin kucing kamu ngga sembuh karena obatnya ngga sesuai resep. Ke dokter aja nder nanti dijelasin ko sama dokternya."
2022-03-05 02:48:49,hooneypaw,"OH WOW WHAT A GOOD SATURDAY???😻dokternya ngundur lecture ke mingdep, jdi hari ini free yayy😿💗 https://t.co/CDOgDrbW8r"
2022-03-05 02:43:15,RatnaPuspitaNi3,"RT @tas_andin: Usia kehamilan Andin 8 bulan lebih. 
Andin juga rutin check up kandungan.
Trus dokternya bilang fungsi organ jantung dan par…"
2022-03-05 02:42:58,santowijayas,"Bayar pajak sama BPJS rutin ga telat. Giliran mau berobat, dokternya malah seminar dulu. Pelir..."
2022-03-05 02:30:22,darakasiwi,"@riri_rhi @mas_prasetiyo @LtdAkbar Temen saya 7x beruntun +,dari mulai isolasi di rs,di hotel,terakhir di wisma atlet...yg ke 7 itu terakhir di wisma atlet dipulangkan ,ga nunggu negatif...dokternya bilang ini kopit berbabaya sekali krn paru2nya mulai rusak,kawan nyengir2 krn sblm ada kopit emng itu penyakitnya"
2022-03-05 02:26:27,cold_sherry,"@auxiliarywits @pigshavew0n udah dibilang ke susternya baru non-reaktif 5 hari sebelumnya apa boleh booster. Katanya karena tensi bagus, boleh. Abis vaksin ngga pake meriang-meriang atau berasa apa-apa 😐"
2022-03-05 02:25:43,dark__zhang,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-05 02:22:31,yumefsn,"@deliaimroatus @choc0_bear @ohmybeautybank Nyembuhin bengkaknya lumayan lama ya kak. 2 minggu apa 3 minggu setelah operasi aku disuruh balik ke rs lagi buat kontrol jahitan karena dokternya bilang harus dibuka jahitannya. Bener2 menderita bgt susah makan, minum sama ngomong 😭"
2022-03-05 02:20:39,blanksp27132678,"RT @choxoxolat3: @yourpetsfess Kmren aku konsul gratis di hewania, km bisa cek ignya trus daftar di webnya. Masukin kode prmo ""Hewanceria""…"
2022-03-05 02:19:42,anto_winarno,"@BkBahrul @koecing_pasar @rizieqdivist @badonci @wadeziigh @NgkongRoses @aewin86 @hanjenif @B1G_K4y_Jr @RizkiR4madani @e Dokternya malah 17

#Ngik"
2022-03-05 02:14:59,alieocom,RT @mat_ciki: @ruhutsitompul Kalo bu dokternya lelah bisa pajang foto di undangan https://t.co/gWAZahE3Wo
2022-03-05 02:12:42,65Risma,@ruhutsitompul Dokternya kepintaran kali jari lari2 dikit
2022-03-05 02:11:50,hourlyrendra,"@dradra_4 iyaaa, aku takut aja dokternya ngomong yang ngga ngenakin atau ternyata aku harus diapain gitu, ngga mau.. ngga siap. iyaa aku ngga diet yang berlebihan kok sayangg, gapapaa. iyaa aku sehat &lt;333"
2022-03-05 02:09:57,its_vvvi,"@convomf Gue baru beberapa hari yg lalu mimpi udah punya anak terus disuruh menyusui pas gue sadar, gue kaget banget disitu terus bilang sama susternya ""sus saya aja blm bersuami dan gpernah pcrn 18 tahun hidup ini anak sape"" terus aku tanya ibuku ""buk aku kan mau UTBK masa punya anak"" 😭"
2022-03-05 02:05:57,cerealsusu,Cabut gigi boleh pegangan sama susternya gak sih #takut
2022-03-05 02:01:49,choxoxolat3,"@yourpetsfess Kmren aku konsul gratis di hewania, km bisa cek ignya trus daftar di webnya. Masukin kode prmo ""Hewanceria"" gratis jadinya. Dokternya enak, ramah dan dijelasin detail, admin nya jg wlpun kita udh ga konsul ttep dipantau anabul2 ku"
2022-03-05 01:54:30,evrythiinguneed,"3. setelah mengurangi night cream, cleanser &amp; toner satu hal lagi yg paling susah itu lepas day cream :)  saat2 ini pasti jerawat udah mulai muncul krn pemakaian skincare dokternya intensitasnya udah mulai berkurang. cara aku mengatasinya dengan detox menggunakan masker mudmask"
2022-03-05 01:54:20,wulanhand,@kdrama_menfess Iya rada gimana gitu. Waktu mijoo disuruh inget momen bahagia sama dokternya aja dia keingetnya momen ketemu chanyoung di kereta bukan momen mereka bertiga.
2022-03-05 01:49:36,ibunma,"@dyahproborini84 Kemarin periksa mata, dokternya periksa cuma 5 menit kurang. Kita nunggu hampir 2 jam lebih 😅 apakah semua dokter senior sangat hemat kosa kata?"
2022-03-05 01:48:46,wtrmeowlon,"@brightsunn_ Malah dikira usus buntu sm dokternya udh dijadwalin operasi, eh pas malem dia kentut kenceng bgt (gausah tanya baunya 😂), abis itu seketika sehat 😂😂😂"
2022-03-05 01:46:39,AldenialAlfahri,"@punyaijoel @detektifsejaht1 @Ulvatus1 Rekam medis itu punya jakarta hospital, jd dokternya lupa 🤣
Dia kn cuma dr jaga ugd"
2022-03-05 01:45:26,punyaijoel,"@detektifsejaht1 @Ulvatus1 @AldenialAlfahri Kirain dokternya bakalan inget kalo dia yg nge diagnosa hematomanya Al.. ternyata ngga.. 🤭🤭
MamRos ga inget juga yaa riwayat kepala Al?

Paling nanti hasil rontgen dan mri, pak Al pernah mengalami hematoma dan untungnya blablablabla...
Eh bisa kedetek ga sih riwayatnya?"
2022-03-05 01:42:44,dyahproborini84,Alhamdulillah dokternya udah datang
2022-03-05 01:42:32,sisiennsin,"@TimpalBali Di apotek Sariz Medika di Buluh Indah ada nder. Dokternya ramah ⭐⭐⭐⭐dan lucu bagiku nder, Kalo harga aku lupa🙏."
2022-03-05 01:37:39,OnetNenew,"@nada_hilang Uwel ga mau liat mbabu di marahin ya, di nasihatin
Terus udahnya ngedumel di belakang
“Gak mau kesini lgi dokternya galak”
Uwel 😔 mbabu masih belum terima
Gimana dong 😔"
2022-03-05 01:26:06,Roadsike,@Standvurder Dokternya gak ada tapi paling lu ke igd gitu sih
2022-03-05 01:22:22,kiyeounlino,"Apakah ak terlihat seperti dokter? Pas dateng ke klinik tbtb bocil bilang ke ibunya, ""itu dokternya dateng""😭🙏
Gue celingukan nyari dokternya, ternyata dia ngeliatin gue😭🙏 https://t.co/vhFLKsAJdb"
2022-03-05 01:19:01,iamveve0525,dokternya sampe apal sm gue. 2 minggu lg ketemu lg HAHAHA
2022-03-05 01:11:17,kwanieberry,@flamierngyu kemarin sempet sakit trus kata dokternya istirahat dlu aja sblm test. skrg dah sembuh si tp ttp ga berani keluar wkwkw
2022-03-05 01:08:11,Lovely_2209jy,"RT @tas_andin: Usia kehamilan Andin 8 bulan lebih. 
Andin juga rutin check up kandungan.
Trus dokternya bilang fungsi organ jantung dan par…"
2022-03-05 00:49:12,kkooveday,Eum jdi kan aku tu mo beli alat nebu buat kucing”ku tp takarannya blom dapet dri dokternya hihh baru dikasi tau campurannya doang :( nyebelin jd gaberani beli dlu tkuttt
2022-03-05 00:34:18,vandy_46,"@itsmeana_____ Ini film Dokter sama Anjingnya ya kan ya? Dokternya punya kekebalan virus, anjingnya juga ya, tapi ntar anjingnya ketularan virus jombie?"
2022-03-05 00:30:37,MentionFatin,"Di rumah sakit banyak tabung oksigen, tapi waktu aku sesek napas, aku bilang sama susternya, aku cuma butuh kamu. soalnya kamu oksigen aku"
